item_cd,item_count,clength_e,item_name_e,category1_cd_e,category1_name_e,category2_cd_e,category2_name_e,category3_cd_e,category3_name_e,category4_cd_e,category4_name_e,clength_w,item_name_w,category1_cd_w,category1_name_w,category2_cd_w,category2_name_w,category3_cd_w,category3_name_w,category4_cd_w,category4_name_w
4511692157669,2,13,ネイルカラーＡ１４３,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ネイルカラーＡ１４３,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692157720,2,13,ｐａネイルカラー　Ａ１４９,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ｐａネイルカラー　Ａ１４９,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692157751,2,13,ｐａネイルカラー　Ａ１５２,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ｐａネイルカラー　Ａ１５２,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692157799,2,13,ネイルカラーＡ１５６,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ネイルカラーＡ１５６,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692157805,2,13,ｐａネイルカラー　Ａ１５７,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ｐａネイルカラー　Ａ１５７,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158130,2,13,ＰａネイルＣプレミアＡＡ１１,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルＣプレミアＡＡ１１,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158208,2,13,Ｐａネイルカラー　Ａ１７３,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,Ｐａネイルカラー　Ａ１７３,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158406,2,13,Ｐａネイルカラー　Ａ１８１,47,化粧品,904706,装飾品,321100,ヘアーアクセサリー,321101,カラーゴム・リング,13,Ｐａネイルカラー　Ａ１８１,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158413,2,13,Ｐａネイルカラー　Ａ１８２,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,Ｐａネイルカラー　Ａ１８２,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158451,2,13,Ｐａネイルカラー　Ａ１８６,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,Ｐａネイルカラー　Ａ１８６,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158482,2,13,Ｐａネイルカラー　Ａ１８９,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,Ｐａネイルカラー　Ａ１８９,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158499,2,13,Ｐａネイルカラー　Ａ１９０,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,Ｐａネイルカラー　Ａ１９０,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692158680,2,13,ＰａネイルプレミアＡＡ１３８,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ１３８,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692159724,2,13,ＰａネイルプレミアＡＡ１７２,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ１７２,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692159816,2,13,ＰａネイルプレミアＡＡ１８１,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ１８１,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692159922,2,13,ＰａネイルプレミアＡＡ１９２,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ１９２,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692160133,2,13,ＰａネイルプレミアＡＡ１９９,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ１９９,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692160164,2,13,ＰａネイルプレミアＡＡ２０２,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ２０２,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692160188,2,13,ＰａネイルプレミアＡＡ２０４,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ＰａネイルプレミアＡＡ２０４,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4511692160454,2,13,ｐａネイルカラープレミア２１,47,化粧品,904706,装飾品,321200,メイク小物,321204,ネイル小物,13,ｐａネイルカラープレミア２１,47,化粧品,904701,メイクアップ,320100,メイクアップ,320190,その他メイクアップ
4512063200106,2,13,まるごとお手入れスプレー,51,ペット用品,905104,ペット用品,533800,ペット用品,533809,フィッシュ用品,13,まるごとお手入れスプレー,51,ペット用品,905104,ペット用品,533800,ペット用品,533890,その他
4512427248294,2,13,包む　ペーパーＢＡＧ　レース,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ペーパーＢＡＧ　レース,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405202,ペーパーバッグ
4512427257180,2,13,包む　キンチャクＢＡＧ　ドイ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　キンチャクＢＡＧ　ドイ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427257197,2,13,Ｔ　巾着ＢＡＧ　ドイリーＭ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,Ｔ　巾着ＢＡＧ　ドイリーＭ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427263389,2,13,包む　ドットレ－スＢＡＧ　Ｐ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ドットレ－スＢＡＧ　Ｐ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427263396,2,13,包む　ドットレ－スＢＡＧ　Ｓ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ドットレ－スＢＡＧ　Ｓ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427266595,2,13,角底ＢＡＧレースＳ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,角底ＢＡＧレースＳ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427267189,2,13,ブルーミング巾着ＢＡＧ　ＳＰ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,ブルーミング巾着ＢＡＧ　ＳＰ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427270493,2,13,くまボーイ巾着ＢＡＧ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,くまボーイ巾着ＢＡＧ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427275092,2,13,キンチャクＢＡＧ　ＢＩＲＴＨ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,キンチャクＢＡＧ　ＢＩＲＴＨ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427275597,2,13,ＶＢオクチイッパイ　チャクマ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,ＶＢオクチイッパイ　チャクマ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427275696,2,13,クリアバッグ　ハチワレネコ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,クリアバッグ　ハチワレネコ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427276099,2,13,クリアバッグ　シャーク,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,クリアバッグ　シャーク,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427276495,2,13,ＶＢオナカイッパイ　パンダ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,ＶＢオナカイッパイ　パンダ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427278598,2,13,ＶＢおくちいっぱい　柴犬,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,ＶＢおくちいっぱい　柴犬,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427301487,2,13,包む　ラッピングペーパー　ク,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ラッピングペーパー　ク,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427302286,2,13,包む　ラッピングペーパー　メ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ラッピングペーパー　メ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427318997,2,13,包む　ハッピーアニマル　ロー,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　ハッピーアニマル　ロー,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427500064,2,13,包む　カーリングリボン　Ｂ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　カーリングリボン　Ｂ,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427642146,2,13,包む　オーガンジーボウリボン,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　オーガンジーボウリボン,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4512427642276,2,13,包む　オーガンジーボウリボン,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,包む　オーガンジーボウリボン,43,ファンシー,904304,ファンシー雑貨定番,405200,ラッピング,405201,ラッピング
4513574027121,2,13,ハトムギボディソープ詰替用,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320201,保湿タイプ,13,ハトムギボディソープ詰替用,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4514603384819,2,13,バヤリースオレンヂクラシック,31,加工食品,903103,飲料,511800,果汁,511801,低果汁,13,バヤリースオレンヂクラシック,31,加工食品,903103,飲料,512400,無糖飲料,512402,日本茶
4514874002917,2,13,アップルタイザー７５０ｍｌ,31,加工食品,903103,飲料,511900,炭酸,511990,その他炭酸,13,アップルタイザー７５０ｍｌ,31,加工食品,903103,飲料,511900,炭酸,511902,炭酸缶・瓶
4515061045700,2,13,クリアラストパウダーオークル,47,化粧品,904701,メイクアップ,320100,メイクアップ,320124,単品ベースメイク,13,クリアラストパウダーオークル,47,化粧品,904701,メイクアップ,320100,メイクアップ,320123,単品メイク
4515061081654,2,13,ＣＲ　ボディクリアソープしっ,47,化粧品,904705,季節品,320900,スキンケア,320990,その他スキンケア,13,ＣＲ　ボディクリアソープしっ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4515061081661,2,13,ＣＲ　ボディクリアソープなめ,47,化粧品,904705,季節品,320900,スキンケア,320990,その他スキンケア,13,ＣＲ　ボディクリアソープなめ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4515061186335,2,13,サボリーノ目ざまシート,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320212,シートコスメ,13,サボリーノ目ざまシート,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320213,マスク
4515061187547,2,13,サボリーノシャンプーモイスト,47,化粧品,904703,ヘアケア,320300,女性頭髪,320305,シヤンプ－・リンス,13,サボリーノシャンプーモイスト,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4515061187561,2,13,サボリーノ早く乾かスプレーム,47,化粧品,904703,ヘアケア,320300,女性頭髪,320390,その他頭髪,13,サボリーノ早く乾かスプレーム,47,化粧品,904701,メイクアップ,320100,メイクアップ,320103,キス
4518753110809,2,13,プロ業務用ハンドクリームゆず,47,化粧品,904705,季節品,320900,スキンケア,320902,ハンドクリ－ム,13,プロ業務用ハンドクリームゆず,47,化粧品,904705,季節品,320700,エチケット,320790,その他エチケット
4519001930354,2,13,コマンドフック　Ｍ　ファン,45,文具,904504,家庭文具,390700,家庭文具,390701,接着剤,13,コマンドフック　Ｍ　ファン,45,文具,904504,家庭文具,390700,家庭文具,390702,粘着テープ
4519001930392,2,13,コマンドフック　カレンダー用,45,文具,904504,家庭文具,390700,家庭文具,390701,接着剤,13,コマンドフック　カレンダー用,45,文具,904504,家庭文具,390700,家庭文具,390702,粘着テープ
4520075009709,2,13,京竹風庵　ＫＹＡ－４０Ｈ,28,菓子,902810,ギフト,814500,ギフト,814501,クールデザート,13,京竹風庵　ＫＹＡ－４０Ｈ,28,菓子,902810,ギフト,814500,ギフト,814503,焼菓子
4520337600170,2,13,えごま,13,野菜,901309,つまもの,883300,そえ物,883390,その他そえ物,13,えごま,13,野菜,901309,つまもの,883500,その他つまもの,883590,その他つまもの
