product_cd,product_name,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,jan_cd,unit_price,unit_cost
P050203022,味きのこ,05,和日配,0502,漬物,050203,醤油漬け,4902940005205,298,224
P050203023,華きのこ,05,和日配,0502,漬物,050203,醤油漬け,4902940005212,298,224
P050203024,たけのこたまり,05,和日配,0502,漬物,050203,醤油漬け,4902940005229,298,224
P050203025,ミヤモトシッポウズケ,05,和日配,0502,漬物,050203,醤油漬け,4958847100413,298,224
P050203026,ケンチャンキムチトクヨウ,05,和日配,0502,漬物,050203,醤油漬け,4975701000078,308,231
P050203027,ヨネヤマウマカコウメ,05,和日配,0502,漬物,050203,醤油漬け,4903233051503,325,244
P050203028,ムラサキシボリ,05,和日配,0502,漬物,050203,醤油漬け,4903240400547,338,254
P050204001,サカモトダイコンカスズケ,05,和日配,0502,漬物,050204,粕漬け,4973992000135,150,113
P050204002,サカモトキュウリナラヅケ,05,和日配,0502,漬物,050204,粕漬け,4973992000067,155,116
P050204003,サカモトショクヒンナラヅケ,05,和日配,0502,漬物,050204,粕漬け,4973992000265,180,135
P050204004,キュウリカスズケ,05,和日配,0502,漬物,050204,粕漬け,4975701000207,218,164
P050204005,ケンチャンニンジンカスズケ,05,和日配,0502,漬物,050204,粕漬け,4975701000214,218,164
P050204006,サカモトナスコウジヅケショウガフウミ,05,和日配,0502,漬物,050204,粕漬け,4973992001118,268,201
P050204007,シンナラズケ,05,和日配,0502,漬物,050204,粕漬け,4975701000566,268,201
P050204008,ナラヅケ,05,和日配,0502,漬物,050204,粕漬け,4901597121009,295,221
P050205001,ノズアマズショウガ,05,和日配,0502,漬物,050205,酢漬け,4902361020115,148,111
P050205002,シバワカメ,05,和日配,0502,漬物,050205,酢漬け,4973992000272,198,149
P050205003,ツダカブスヅケ,05,和日配,0502,漬物,050205,酢漬け,4973992001040,230,173
P050205004,徳用甘らっきょう,05,和日配,0502,漬物,050205,酢漬け,4901602188799,258,194
P050205005,セキワラッキョウ,05,和日配,0502,漬物,050205,酢漬け,4905699777775,258,194
P050205006,山九 甘らっきょう,05,和日配,0502,漬物,050205,酢漬け,4903240190066,298,224
P050205007,シソラッキョ,05,和日配,0502,漬物,050205,酢漬け,4903117141962,310,233
P050205008,すが野  たまり良京,05,和日配,0502,漬物,050205,酢漬け,4974207202016,398,299
P050205009,すが野  わいん良京  ２２０ｇ,05,和日配,0502,漬物,050205,酢漬け,4974207102170,548,411
P050206001,イバラヤマゴボウズケ,05,和日配,0502,漬物,050206,味噌漬け,4904047100036,198,149
P050207001,イバラセンギリショウガズケ,05,和日配,0502,漬物,050207,その他漬物,4901602403021,130,98
P050207002,ワカナスコウジヅケ,05,和日配,0502,漬物,050207,その他漬物,4973992000012,155,116
P050207003,サカモトカラシズケ,05,和日配,0502,漬物,050207,その他漬物,4973992000203,155,116
P050207004,メンメンメンマ,05,和日配,0502,漬物,050207,その他漬物,4901602175058,198,149
P050207005,アサヒショクヒンベッタラヅケフクロ,05,和日配,0502,漬物,050207,その他漬物,4970411000899,208,156
P050207006,キムチ,05,和日配,0502,漬物,050207,その他漬物,4973992000111,208,156
P050207007,サカモトキムチカラクチ,05,和日配,0502,漬物,050207,その他漬物,4973992000487,208,156
P050207008,サカモトキムチマル,05,和日配,0502,漬物,050207,その他漬物,4973992000494,208,156
P050207009,カナカゴモクマゼゴハン,05,和日配,0502,漬物,050207,その他漬物,4901327130912,270,203
P050207010,カネカスシヨウビ,05,和日配,0502,漬物,050207,その他漬物,4901327131704,270,203
P050207011,松茸入釜めしの素,05,和日配,0502,漬物,050207,その他漬物,4904566135915,285,214
P050207012,ナカタ  梅酢  １Ｌ,05,和日配,0502,漬物,050207,その他漬物,4904046000108,288,216
P050207013,ナカタ  しそ梅酢  １Ｌ,05,和日配,0502,漬物,050207,その他漬物,4904046000115,288,216
P050207014,手もみしそ  ５００ｇ,05,和日配,0502,漬物,050207,その他漬物,4904033000890,348,261
P050207015,ブンセンマツタケカマメシノモト,05,和日配,0502,漬物,050207,その他漬物,4902415199705,355,266
P050207016,カクイチ  松茸ごはんの素,05,和日配,0502,漬物,050207,その他漬物,4904566148915,368,276
P050207017,鶏ごぼう釜めし  ４８０ｇ,05,和日配,0502,漬物,050207,その他漬物,4901327047210,378,284
P050207018,きの子山菜釜めし  ４６０ｇ,05,和日配,0502,漬物,050207,その他漬物,4901327047616,378,284
P050207019,栗ごはん  ４２５ｇ,05,和日配,0502,漬物,050207,その他漬物,4904566114187,388,291
P050207020,松茸ごはん  ４２０ｇ,05,和日配,0502,漬物,050207,その他漬物,4904566114873,388,291
P050207021,ひじきごはん  ４５５ｇ,05,和日配,0502,漬物,050207,その他漬物,4904566130125,388,291
P050207022,たたきごぼう,05,和日配,0502,漬物,050207,その他漬物,4901482021261,398,299
P050207023,和風生キムチ,05,和日配,0502,漬物,050207,その他漬物,4979408180019,480,360
P050207024,松茸釜めし  ５０５ｇ,05,和日配,0502,漬物,050207,その他漬物,4901327046053,498,374
P050207025,栗釜めし  ５２５ｇ,05,和日配,0502,漬物,050207,その他漬物,4901327046350,498,374
P050207026,韓国産白菜キムチ,05,和日配,0502,漬物,050207,その他漬物,4902361036604,538,404
P050301001,ゆでうどん,05,和日配,0503,生麺,050301,生うどん,0500002900000,25,19
P050301002,ママ釜揚げうどん,05,和日配,0503,生麺,050301,生うどん,4902459335664,65,49
P050301003,包丁切りうどん,05,和日配,0503,生麺,050301,生うどん,4975016220055,65,49
P050301004,清流ざるうどん,05,和日配,0503,生麺,050301,生うどん,4975016321073,65,49
P050301005,カツオウドン,05,和日配,0503,生麺,050301,生うどん,4902607020305,70,53
P050301006,手打ち  ウドン  一食,05,和日配,0503,生麺,050301,生うどん,4975016320076,75,56
P050301007,玉木細うどん２００ｇ,05,和日配,0503,生麺,050301,生うどん,4975016320083,75,56
P050301008,ママ天ぷらうどん  ２００ｇ,05,和日配,0503,生麺,050301,生うどん,4902459335640,78,59
P050301009,本場讃岐ゆでうどん（つゆ付）１食,05,和日配,0503,生麺,050301,生うどん,4901520485529,98,74
P050301010,だんご汁,05,和日配,0503,生麺,050301,生うどん,4902459336814,108,81
P050301011,めん好み  カレーうどん,05,和日配,0503,生麺,050301,生うどん,4901990041294,120,90
P050301012,煮込み用ほんうどん,05,和日配,0503,生麺,050301,生うどん,4902105055762,128,96
P050301013,包丁切りうどん  二食,05,和日配,0503,生麺,050301,生うどん,4975016240039,128,96
P050301014,めん好み きつねうどん,05,和日配,0503,生麺,050301,生うどん,4901990041270,138,104
P050301015,焼うどん  二人前  ４００ｇ,05,和日配,0503,生麺,050301,生うどん,4902459337361,138,104
P050301016,二人でうどん達  ４１６ｇ,05,和日配,0503,生麺,050301,生うどん,4902459337439,138,104
P050301017,フジタサヌキウドン２００Ｇ,05,和日配,0503,生麺,050301,生うどん,4974223151671,138,104
P050301018,釜上うどん,05,和日配,0503,生麺,050301,生うどん,4975016420097,138,104
P050301019,二食手打うどん,05,和日配,0503,生麺,050301,生うどん,4975016340050,148,111
P050301020,お湯かけうどん,05,和日配,0503,生麺,050301,生うどん,4904767168989,158,119
P050301021,カトキチサヌキユデウドン３ショク,05,和日配,0503,生麺,050301,生うどん,4901520485536,188,141
P050301022,さぬき  ざるうどん  ２食,05,和日配,0503,生麺,050301,生うどん,4901520485765,188,141
P050301023,半生冷し中華  ２８０ｇ,05,和日配,0503,生麺,050301,生うどん,4901726004036,188,141
P050301024,手打式鍋焼天ぷらうどん  ２１０ｇ,05,和日配,0503,生麺,050301,生うどん,4902459336807,188,141
P050301025,手打式鍋焼きつねうどん  ２１０ｇ,05,和日配,0503,生麺,050301,生うどん,4902459337309,188,141
P050301026,カト吉さぬきうどんつゆセット,05,和日配,0503,生麺,050301,生うどん,4901520419043,198,149
P050301027,海藻サラダ  中華,05,和日配,0503,生麺,050301,生うどん,4901520485987,198,149
P050301028,焼うどん  ソース味  ２食,05,和日配,0503,生麺,050301,生うどん,4901582101696,198,149
P050301029,焼うどん  しょうゆ味  ２食,05,和日配,0503,生麺,050301,生うどん,4901582101702,198,149
P050301030,冷し生ラーメン  ２食,05,和日配,0503,生麺,050301,生うどん,4902715901008,198,149
P050301031,マルチャンヤキウドン,05,和日配,0503,生麺,050301,生うどん,4901990044295,208,156
P050301032,トビタヒヤシチュウカニショクイリ,05,和日配,0503,生麺,050301,生うどん,4904767888979,228,171
P050301033,梅かつおのゆで食べるざるうどん,05,和日配,0503,生麺,050301,生うどん,4902105053003,238,179
P050301034,トウスイヒヤシチュウカゴマダレ２４,05,和日配,0503,生麺,050301,生うどん,4901990044516,248,186
P050301035,トリシアゲサラウドン,05,和日配,0503,生麺,050301,生うどん,4974942025109,248,186
P050301036,フジタサヌキワカメウドン２００ＧＸ２,05,和日配,0503,生麺,050301,生うどん,4974223151763,258,194
P050301037,トビタカレーウドン,05,和日配,0503,生麺,050301,生うどん,4904767168682,278,209
P050301038,サヌキウドンサンショク,05,和日配,0503,生麺,050301,生うどん,4973240021035,278,209
P050302001,ジャンボ焼そば,05,和日配,0503,生麺,050302,生そば,0500007400000,80,60
P050302002,イワオハガクレテンソバ,05,和日配,0503,生麺,050302,生そば,4902607020701,95,71
P050302003,お湯かけそば,05,和日配,0503,生麺,050302,生そば,4904767168996,158,119
P050302004,サトウイズモソバ,05,和日配,0503,生麺,050302,生そば,4974296010011,250,188
P050302005,三段割子ソバ,05,和日配,0503,生麺,050302,生そば,4975016624013,298,224
P050302006,三段ワンコうどん,05,和日配,0503,生麺,050302,生そば,4975016625027,298,224
P050303001,ユデ焼きソバ  一食,05,和日配,0503,生麺,050303,生ラーメン,4975016515137,75,56
P050303002,ニッシンユデスパゲティーイタリアン,05,和日配,0503,生麺,050303,生ラーメン,4902110044447,105,79
P050303003,１食焼そば,05,和日配,0503,生麺,050303,生ラーメン,4901990042628,128,96
P050303004,ムシ焼きソバ  二食,05,和日配,0503,生麺,050303,生ラーメン,4975016530055,128,96
P050303005,カトキチプリンプリンスパゲティナポ,05,和日配,0503,生麺,050303,生ラーメン,4901520486748,130,98
P050303006,トウスイムカシナガラノチュウカソバミ,05,和日配,0503,生麺,050303,生ラーメン,4901990044929,138,104
P050303007,トウスイムカシナガラノチュウカソバシ,05,和日配,0503,生麺,050303,生ラーメン,4901990044936,138,104
P050303008,トウスイムカシナガラノチュウカソバシ,05,和日配,0503,生麺,050303,生ラーメン,4901990045100,138,104
P050303009,焼ソバ  ３７６ｇ,05,和日配,0503,生麺,050303,生ラーメン,4902459337408,138,104
P050303010,お湯かけラーメン,05,和日配,0503,生麺,050303,生ラーメン,4904767168972,158,119
P050303011,マルチャンヤキソバ,05,和日配,0503,生麺,050303,生ラーメン,4901990044059,198,149
P050303012,東洋水産  焼うどんたらこ味  ４００ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990041829,208,156
P050303013,東洋水産  ２食冷し中華  ２４０ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990046640,208,156
P050303014,東洋水産  ２食中華街の焼そば  ３６０ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990041850,218,164
P050303015,東洋水産  屋台の焼そば  ３６０ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990041867,218,164
P050303016,チャーシュー１５０Ｇ,05,和日配,0503,生麺,050303,生ラーメン,4904767168521,228,171
P050303017,ニッシンヤキソバ,05,和日配,0503,生麺,050303,生ラーメン,4902105005064,235,176
P050303018,東洋水産  織打ちざるうどん  ３００ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990041836,238,179
P050303019,ニッシンチルドラーメンヤサンショウユ,05,和日配,0503,生麺,050303,生ラーメン,4902105005262,248,186
P050303020,ニッシンチルドラーメンヤサンミソ,05,和日配,0503,生麺,050303,生ラーメン,4902105005279,248,186
P050303021,ニッシンチュウカフウリョウメン,05,和日配,0503,生麺,050303,生ラーメン,4902105005309,248,186
P050303022,ニッシンラーメンヤサンヒヤシチュウカ,05,和日配,0503,生麺,050303,生ラーメン,4902105005330,248,186
P050303023,ニッシンチルドラーメンヤサントンコツ,05,和日配,0503,生麺,050303,生ラーメン,4902105055182,248,186
P050303024,ニッシンヒヤシチュウカショウユタレ,05,和日配,0503,生麺,050303,生ラーメン,4902105055601,278,209
P050303025,ニッシンヒヤシチュウカゴマタレ３ニ,05,和日配,0503,生麺,050303,生ラーメン,4902105055618,278,209
P050303026,東洋水産  玉露茶そば  ２００ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990041812,288,216
P050303027,東洋水産  ３食冷し中華  ３６０ｇ,05,和日配,0503,生麺,050303,生ラーメン,4901990046633,288,216
P050303028,行列のできるラーメンこってりしょうゆ味,05,和日配,0503,生麺,050303,生ラーメン,4902105051009,388,291
P050304001,オーマイゆでスパナポリタン,05,和日配,0503,生麺,050304,生パスタ,4902170061507,118,89
P050304002,トマトスパゲティ  ３９６ｇ,05,和日配,0503,生麺,050304,生パスタ,4902459337385,138,104
P050304003,オーマイユデスパコーンクリーム,05,和日配,0503,生麺,050304,生パスタ,4902170061620,155,116
P050304004,オーマイゆでスパゲッティミートソース,05,和日配,0503,生麺,050304,生パスタ,4902170061491,168,126
P050304005,タカモリ  ナポリタン,05,和日配,0503,生麺,050304,生パスタ,4901959040313,195,146
P050304006,日清トマトソースパスタ,05,和日配,0503,生麺,050304,生パスタ,4902105050507,238,179
P050304007,日清クリームソースパスタ,05,和日配,0503,生麺,050304,生パスタ,4902105050514,238,179
P050305001,めんだし,05,和日配,0503,生麺,050305,その他,4975016103327,58,44
P050305002,ソバツユショウ,05,和日配,0503,生麺,050305,その他,4904767168620,65,49
P050305003,ソバツユダイトビタ,05,和日配,0503,生麺,050305,その他,4904767168613,75,56
P050305004,ウドンツユトビタ,05,和日配,0503,生麺,050305,その他,4904767168637,75,56
P050305005,ヤマヒデテンカス,05,和日配,0503,生麺,050305,その他,4903123009072,85,64
P050305006,玉木そばつゆ２食,05,和日配,0503,生麺,050305,その他,4975016111209,100,75
P050305007,イワオメンマラーメンヨウアジツキ,05,和日配,0503,生麺,050305,その他,4902415230002,108,81
P050305008,フジッコウドンダシ,05,和日配,0503,生麺,050305,その他,4902553044301,118,89
P050305009,シミズウドンソバツユ,05,和日配,0503,生麺,050305,その他,4902553046329,118,89
P050305010,ミスズウドンヨウアゲ,05,和日配,0503,生麺,050305,その他,4902758300103,138,104
P050401001,赤板・野焼,05,和日配,0504,練物,050401,赤板,0500004300000,60,45
P050401002,ミニごぼう巻  ８本,05,和日配,0504,練物,050401,赤板,4901530133489,198,149
P050401003,漁火（ストかまぼこ）,05,和日配,0504,練物,050401,赤板,4905070228056,248,186
P050401004,かまぼこ（赤板）,05,和日配,0504,練物,050401,赤板,4905070228018,288,216
P050401005,鍋福赤板,05,和日配,0504,練物,050401,赤板,4975639000010,288,216
P050401006,厚焼,05,和日配,0504,練物,050401,赤板,4905070228032,498,374
